ST,CB,PB,GO,CA,Methodology,Rebal.,Cost,Volatility,Return_1M,Return_3M,Return_6M,Return_9M,Return_12M
45,0,25,5,25,1-OFF,YES,164,3.422336296980391,0.69,-7.81,-0.47,0.87,4.52
45,0,25,5,25,DCA,NO,164,6.220622225134544,0.69,-7.56,1.74,2.34,5.43
45,0,25,5,25,DCA,YES,164,5.477133486102291,0.73,-7.44,2.38,2.02,4.68
45,0,25,0,30,1-OFF,NO,155,3.1384555088683963,0.5,-8.08,-2.06,-1.15,2.37
45,0,25,0,30,1-OFF,YES,155,3.2592861204363373,0.5,-7.92,-1.21,-0.18,3.4
45,0,25,0,30,DCA,NO,155,6.21940182354054,0.5,-7.59,1.23,1.81,4.98
45,0,25,0,30,DCA,YES,155,5.4744586925612415,0.57,-7.44,1.9,1.5,4.31
45,0,20,35,0,1-OFF,NO,205,4.862552968156495,1.68,-7.27,3.43,6.82,10.72
45,0,20,35,0,1-OFF,YES,205,5.009855540348084,1.68,-7.32,3.81,7.16,11.4
45,0,20,35,0,DCA,NO,205,6.229665958480071,1.68,-7.46,4.73,5.6,8.29
45,0,20,35,0,DCA,YES,205,5.499681176687185,1.53,-7.49,5.26,5.25,7.08
45,0,20,30,5,1-OFF,NO,196,4.551104955764717,1.49,-7.42,2.62,5.66,9.53
45,0,20,30,5,1-OFF,YES,196,4.710252733617684,1.49,-7.42,3.07,6.09,10.24
45,0,20,30,5,DCA,NO,196,6.228317000271747,1.49,-7.49,4.23,5.07,7.83
45,0,20,30,5,DCA,YES,196,5.496451698486425,1.38,-7.49,4.78,4.72,6.7
45,0,20,25,10,1-OFF,NO,187,4.253133950318952,1.3,-7.56,1.81,4.51,8.33
45,0,20,25,10,1-OFF,YES,187,4.422467246908035,1.3,-7.53,2.32,5.02,9.09
45,0,20,25,10,DCA,NO,187,6.226988168768247,1.3,-7.52,3.73,4.53,7.38
45,0,20,25,10,DCA,YES,187,5.493314118941352,1.22,-7.49,4.3,4.19,6.33
45,0,20,20,15,1-OFF,NO,178,3.973606396069073,1.11,-7.7,0.99,3.36,7.14
45,0,20,20,15,1-OFF,YES,178,4.149710928152583,1.12,-7.64,1.58,3.95,7.94
45,0,20,20,15,DCA,NO,178,6.225680135239928,1.11,-7.55,3.23,4.0,6.92
45,0,20,20,15,DCA,YES,178,5.490269438477238,1.06,-7.49,3.83,3.67,5.95
45,0,20,15,20,1-OFF,NO,169,3.7188490758694335,0.93,-7.84,0.18,2.21,5.94
45,0,20,15,20,1-OFF,YES,169,3.895962630348789,0.93,-7.75,0.84,2.89,6.8
45,0,20,15,20,DCA,NO,169,6.224393589219518,0.93,-7.58,2.73,3.46,6.47
45,0,20,15,20,DCA,YES,169,5.487318669327595,0.91,-7.49,3.35,3.14,5.58
45,0,20,10,25,1-OFF,NO,160,3.4966951455946345,0.74,-7.99,-0.63,1.05,4.74
45,0,20,10,25,1-OFF,YES,160,3.666065218891511,0.74,-7.86,0.09,1.83,5.66
45,0,20,10,25,DCA,NO,160,6.223129239021426,0.74,-7.61,2.22,2.93,6.02
45,0,20,10,25,DCA,YES,160,5.48446283565231,0.75,-7.49,2.87,2.62,5.21
45,0,20,5,30,1-OFF,NO,152,3.3163735616694305,0.55,-8.13,-1.45,-0.1,3.55
45,0,20,5,30,1-OFF,YES,152,3.4657369849348916,0.56,-7.97,-0.65,0.78,4.53
45,0,20,5,30,DCA,NO,152,6.221887812277176,0.55,-7.64,1.72,2.4,5.56
45,0,20,5,30,DCA,YES,152,5.481702973657356,0.59,-7.49,2.39,2.1,4.84
45,0,20,0,35,1-OFF,NO,143,3.1879046656969576,0.37,-8.27,-2.26,-1.25,2.35
45,0,20,0,35,1-OFF,YES,143,3.301406881968991,0.37,-8.08,-1.39,-0.27,3.4
45,0,20,0,35,DCA,NO,143,6.220670056487146,0.37,-7.67,1.22,1.86,5.11
45,0,20,0,35,DCA,YES,143,5.479040131716334,0.44,-7.5,1.91,1.58,4.46
45,0,15,40,0,1-OFF,NO,201,5.2328672705194865,1.73,-7.32,4.05,7.87,11.91
45,0,15,40,0,1-OFF,YES,201,5.363805307701127,1.73,-7.37,4.38,8.15,12.57
45,0,15,40,0,DCA,NO,201,6.232282474038851,1.73,-7.5,5.22,6.19,8.87
45,0,15,40,0,DCA,YES,201,5.507489140316107,1.55,-7.54,5.75,5.86,7.61
45,0,15,35,5,1-OFF,NO,192,4.912583097200033,1.54,-7.47,3.23,6.71,10.71
45,0,15,35,5,1-OFF,YES,192,5.0551614252658625,1.54,-7.48,3.63,7.08,11.41
45,0,15,35,5,DCA,NO,192,6.230916866483413,1.54,-7.53,4.72,5.65,8.41
45,0,15,35,5,DCA,YES,192,5.504180349806761,1.4,-7.54,5.27,5.33,7.23
45,0,15,30,10,1-OFF,NO,183,4.601955225526462,1.36,-7.61,2.42,5.56,9.51
45,0,15,30,10,1-OFF,YES,183,4.755747499278893,1.36,-7.58,2.89,6.0,10.25
45,0,15,30,10,DCA,NO,183,6.229570712935169,1.36,-7.56,4.22,5.12,7.96
45,0,15,30,10,DCA,YES,183,5.500962521378863,1.24,-7.54,4.79,4.8,6.86
45,0,15,25,15,1-OFF,NO,174,4.304781877481095,1.17,-7.75,1.61,4.41,8.32
45,0,15,25,15,1-OFF,YES,174,4.468104475872398,1.17,-7.69,2.14,4.93,9.09
45,0,15,25,15,DCA,NO,174,6.22824466585321,1.17,-7.59,3.71,4.59,7.5
45,0,15,25,15,DCA,YES,174,5.4978366445116675,1.08,-7.54,4.31,4.27,6.48
45,0,15,20,20,1-OFF,NO,166,4.02595671685923,0.98,-7.89,0.79,3.26,7.12
45,0,15,20,20,1-OFF,YES,166,4.1954013877522875,0.98,-7.8,1.4,3.87,7.95
45,0,15,20,20,DCA,NO,166,6.226939395420292,0.98,-7.62,3.21,4.05,7.05
45,0,15,20,20,DCA,YES,166,5.494803720404979,0.93,-7.54,3.83,3.75,6.11
45,0,15,15,25,1-OFF,NO,157,3.77169187239003,0.8,-8.04,-0.02,2.11,5.93
45,0,15,15,25,1-OFF,YES,157,3.9415551306004937,0.8,-7.91,0.66,2.81,6.8
45,0,15,15,25,DCA,NO,157,6.225655590045459,0.8,-7.65,2.71,3.52,6.6
45,0,15,15,25,DCA,YES,157,5.491864762096348,0.77,-7.54,3.35,3.22,5.73
45,0,15,10,30,1-OFF,NO,148,3.549654267569649,0.61,-8.18,-0.83,0.95,4.73
45,0,15,10,30,1-OFF,YES,148,3.711323479132669,0.61,-8.02,-0.08,1.75,5.66
45,0,15,10,30,DCA,NO,148,6.224393956882381,0.61,-7.68,2.21,2.98,6.14
45,0,15,10,30,DCA,YES,148,5.489020794579924,0.62,-7.55,2.87,2.7,5.36
45,0,15,5,35,1-OFF,NO,139,3.3688580228605693,0.42,-8.32,-1.65,-0.2,3.54
45,0,15,5,35,1-OFF,YES,139,3.5103161986420726,0.43,-8.13,-0.83,0.69,4.53
45,0,15,5,35,DCA,NO,139,6.2231552223634266,0.42,-7.71,1.71,2.45,5.69
45,0,15,5,35,DCA,YES,139,5.486272854926977,0.46,-7.55,2.39,2.17,4.99
45,0,15,0,40,1-OFF,NO,130,3.239091997331822,0.24,-8.46,-2.46,-1.35,2.34
45,0,15,0,40,1-OFF,YES,130,3.3448386757091413,0.24,-8.24,-1.57,-0.35,3.4
45,0,15,0,40,DCA,NO,130,6.22194013275022,0.24,-7.74,1.21,1.92,5.23
45,0,15,0,40,DCA,YES,130,5.483621992407945,0.3,-7.55,1.91,1.65,4.61
45,0,10,45,0,1-OFF,NO,197,5.60929982814137,1.79,-7.37,4.66,8.92,13.09
45,0,10,45,0,1-OFF,YES,197,5.725063237408593,1.78,-7.42,4.95,9.15,13.75
45,0,10,45,0,DCA,NO,197,6.2349138095148025,1.79,-7.55,5.71,6.78,9.45
45,0,10,45,0,DCA,YES,197,5.515364119692444,1.58,-7.59,6.23,6.47,8.14
45,0,10,40,5,1-OFF,NO,188,5.283097857151671,1.6,-7.52,3.85,7.76,11.89
45,0,10,40,5,1-OFF,YES,188,5.409474679962252,1.6,-7.53,4.2,8.07,12.58
45,0,10,40,5,DCA,NO,188,6.233532243033404,1.6,-7.58,5.21,6.24,8.99
45,0,10,40,5,DCA,YES,188,5.511976915643086,1.42,-7.59,5.76,5.94,7.76
45,0,10,35,10,1-OFF,NO,179,4.963671477364038,1.41,-7.66,3.03,6.61,10.7
45,0,10,35,10,1-OFF,YES,179,5.1010914152807185,1.41,-7.64,3.45,6.99,11.41
45,0,10,35,10,DCA,NO,179,6.232169477454675,1.41,-7.61,4.7,5.71,8.54
45,0,10,35,10,DCA,YES,179,5.50867974763554,1.26,-7.59,5.28,5.41,7.39
45,0,10,30,15,1-OFF,NO,171,4.653927121064552,1.23,-7.8,2.22,5.46,9.5
45,0,10,30,15,1-OFF,YES,171,4.801926609529851,1.22,-7.74,2.71,5.91,10.25
45,0,10,30,15,DCA,NO,171,6.230826146988993,1.23,-7.64,4.2,5.17,8.08
45,0,10,30,15,DCA,YES,171,5.5054735942648305,1.11,-7.59,4.8,4.88,7.01
45,0,10,25,20,1-OFF,NO,162,4.3576207366957265,1.04,-7.94,1.41,4.31,8.31
45,0,10,25,20,1-OFF,YES,162,4.51449392856713,1.04,-7.85,1.96,4.85,9.1
45,0,10,25,20,DCA,NO,162,6.229502903048741,1.04,-7.66,3.7,4.64,7.63
45,0,10,25,20,DCA,YES,162,5.502359445758939,0.95,-7.59,4.32,4.35,6.64
45,0,10,20,25,1-OFF,NO,153,4.079574244366901,0.85,-8.09,0.59,3.16,7.11
45,0,10,20,25,1-OFF,YES,153,4.241920926205695,0.85,-7.96,1.22,3.78,7.95
45,0,10,20,25,DCA,NO,153,6.22820041473528,0.85,-7.69,3.2,4.11,7.18
45,0,10,20,25,DCA,YES,153,5.499338304095236,0.79,-7.6,3.84,3.82,6.26
45,0,10,15,30,1-OFF,NO,144,3.825886703708651,0.66,-8.23,-0.22,2.0,5.92
45,0,10,15,30,1-OFF,YES,144,3.9880640896549453,0.67,-8.07,0.48,2.72,6.8
45,0,10,15,30,DCA,NO,144,6.226919369340418,0.66,-7.72,2.7,3.57,6.72
45,0,10,15,30,DCA,YES,144,5.496411183118405,0.64,-7.6,3.36,3.3,5.89
45,0,10,10,35,1-OFF,NO,135,3.6040609888649806,0.48,-8.37,-1.03,0.85,4.72
45,0,10,10,35,1-OFF,YES,135,3.757597727066273,0.48,-8.18,-0.26,1.66,5.66
45,0,10,10,35,DCA,NO,135,6.22566047286355,0.48,-7.75,2.2,3.04,6.27
45,0,10,10,35,DCA,YES,135,5.493579108659967,0.48,-7.6,2.88,2.77,5.51
45,0,10,5,40,1-OFF,NO,126,3.4228985325946577,0.29,-8.51,-1.85,-0.3,3.53
45,0,10,5,40,1-OFF,YES,126,3.5560243557272644,0.29,-8.29,-1.01,0.61,4.53
45,0,10,5,40,DCA,NO,126,6.224424450544609,0.29,-7.78,1.7,2.5,5.81
45,0,10,5,40,DCA,YES,126,5.49084311865943,0.32,-7.6,2.4,2.25,5.14
45,0,10,0,45,1-OFF,NO,117,3.2919567054640915,0.1,-8.66,-2.66,-1.45,2.33
45,0,10,0,45,1-OFF,YES,117,3.38952580581944,0.11,-8.4,-1.75,-0.44,3.4
45,0,10,0,45,DCA,NO,117,6.223212047413304,0.1,-7.81,1.19,1.97,5.36
45,0,10,0,45,DCA,YES,117,5.488204263287164,0.17,-7.61,1.92,1.73,4.76
45,0,5,50,0,1-OFF,NO,193,5.989588062714645,1.84,-7.42,5.27,9.97,14.27
45,0,5,50,0,1-OFF,YES,193,6.091884692044229,1.84,-7.48,5.51,10.15,14.93
45,0,5,50,0,DCA,NO,193,6.237559236940457,1.84,-7.59,6.19,7.36,10.03
45,0,5,50,0,DCA,YES,193,5.5233052187627845,1.6,-7.65,6.72,7.08,8.67
45,0,5,45,5,1-OFF,NO,185,5.6596533130710736,1.65,-7.57,4.46,8.81,13.08
45,0,5,45,5,1-OFF,YES,185,5.770983631729964,1.65,-7.58,4.77,9.06,13.76
45,0,5,45,5,DCA,NO,185,6.236162381302947,1.65,-7.62,5.69,6.83,9.57
45,0,5,45,5,DCA,YES,185,5.51984048928584,1.44,-7.65,6.24,6.55,8.29
45,0,5,40,10,1-OFF,NO,176,5.334311359386326,1.47,-7.71,3.65,7.66,11.88
45,0,5,40,10,1-OFF,YES,176,5.455695958133671,1.46,-7.69,4.02,7.98,12.59
45,0,5,40,10,DCA,NO,176,6.2347836924657525,1.47,-7.65,5.19,6.3,9.12
45,0,5,40,10,DCA,YES,176,5.516464880305033,1.28,-7.65,5.76,6.02,7.92
45,0,5,35,15,1-OFF,NO,167,5.015797713494332,1.28,-7.85,2.83,6.51,10.69
45,0,5,35,15,1-OFF,YES,167,5.147624498222987,1.28,-7.8,3.27,6.9,11.42
45,0,5,35,15,DCA,NO,167,6.233423786934843,1.28,-7.68,4.69,5.76,8.66
45,0,5,35,15,DCA,YES,167,5.513179359593425,1.13,-7.65,5.28,5.49,7.54
45,0,5,30,20,1-OFF,NO,158,4.706996420302905,1.09,-7.99,2.02,5.36,9.49
45,0,5,30,20,1-OFF,YES,158,4.848766058072029,1.09,-7.9,2.53,5.83,10.26
45,0,5,30,20,DCA,NO,158,6.232083297913377,1.09,-7.71,4.19,5.23,8.21
45,0,5,30,20,DCA,YES,158,5.5099849064696516,0.97,-7.65,4.81,4.96,7.17
45,0,5,25,25,1-OFF,NO,149,4.411621759007723,0.91,-8.14,1.21,4.21,8.3
45,0,5,25,25,1-OFF,YES,149,4.56160805355171,0.9,-8.01,1.79,4.76,9.1
45,0,5,25,25,DCA,NO,149,6.230762875773179,0.91,-7.74,3.69,4.69,7.76
45,0,5,25,25,DCA,YES,149,5.506882511913521,0.81,-7.65,4.33,4.43,6.79
45,0,5,20,30,1-OFF,NO,140,4.134424889137149,0.72,-8.28,0.39,3.05,7.1
45,0,5,20,30,1-OFF,YES,140,4.289237819968815,0.72,-8.12,1.04,3.69,7.95
45,0,5,20,30,DCA,NO,140,6.22946318854032,0.72,-7.77,3.19,4.16,7.3
45,0,5,20,30,DCA,YES,140,5.5038731786831026,0.66,-7.65,3.84,3.9,6.41
45,0,5,15,35,1-OFF,NO,131,3.8813934123043583,0.53,-8.42,-0.42,1.9,5.91
45,0,5,15,35,1-OFF,YES,131,4.035452937146604,0.53,-8.23,0.3,2.63,6.81
45,0,5,15,35,DCA,NO,131,6.2281849223957,0.53,-7.8,2.69,3.63,6.85
45,0,5,15,35,DCA,YES,131,5.500957921433226,0.5,-7.65,3.36,3.38,6.04
45,0,5,10,40,1-OFF,NO,122,3.659868523021796,0.35,-8.56,-1.23,0.75,4.71
45,0,5,10,40,1-OFF,YES,122,3.8048458947390187,0.35,-8.34,-0.44,1.57,5.67
45,0,5,10,40,DCA,NO,122,6.226928782191025,0.35,-7.83,2.18,3.09,6.39
45,0,5,10,40,DCA,YES,122,5.498137766835855,0.35,-7.66,2.88,2.85,5.66
45,0,5,5,45,1-OFF,NO,114,3.478441590776201,0.16,-8.71,-2.05,-0.4,3.52
45,0,5,5,45,1-OFF,YES,114,3.602813408490283,0.16,-8.45,-1.19,0.52,4.53
45,0,5,5,45,DCA,NO,114,6.225695491980398,0.16,-7.86,1.68,2.56,5.94
45,0,5,5,45,DCA,YES,114,5.4954137537018415,0.19,-7.66,2.4,2.33,5.29
45,0,5,0,50,1-OFF,NO,105,3.346439417516274,-0.03,-8.85,-2.86,-1.55,2.32
45,0,5,0,50,1-OFF,YES,105,3.4354141763323245,-0.02,-8.56,-1.93,-0.53,3.4
45,0,5,0,50,DCA,NO,105,6.224485795568491,-0.03,-7.88,1.18,2.02,5.49
45,0,5,0,50,DCA,YES,105,5.49278693310449,0.03,-7.67,1.92,1.8,4.91
45,0,0,55,0,1-OFF,NO,190,6.372037469351503,1.9,-7.47,5.89,11.02,15.46
45,0,0,55,0,1-OFF,YES,190,6.462909392871446,1.89,-7.53,6.08,11.15,16.12
45,0,0,55,0,DCA,NO,190,6.240218050380878,1.9,-7.63,6.68,7.95,10.61
45,0,0,55,0,DCA,YES,190,5.53131155295781,1.62,-7.7,7.21,7.7,9.21
45,0,0,50,5,1-OFF,NO,181,6.040017536226707,1.71,-7.62,5.07,9.87,14.26
45,0,0,50,5,1-OFF,YES,181,6.137975053039811,1.7,-7.64,5.34,10.06,14.94
45,0,0,50,5,DCA,NO,181,6.238806555330957,1.71,-7.66,6.18,7.42,10.15
45,0,0,50,5,DCA,YES,181,5.527770175534913,1.46,-7.7,6.73,7.16,8.83
45,0,0,45,10,1-OFF,NO,172,5.710924551733975,1.52,-7.76,4.26,8.71,13.07
45,0,0,45,10,1-OFF,YES,172,5.8173940456986415,1.52,-7.74,4.59,8.97,13.77
45,0,0,45,10,DCA,NO,172,6.237412611409241,1.52,-7.69,5.68,6.88,9.7
45,0,0,45,10,DCA,YES,172,5.524317013514541,1.31,-7.7,6.25,6.63,8.45
45,0,0,40,15,1-OFF,NO,163,5.386490771812702,1.34,-7.9,3.45,7.56,11.87
45,0,0,40,15,1-OFF,YES,163,5.502451168815008,1.33,-7.85,3.84,7.89,12.59
45,0,0,40,15,DCA,NO,163,6.236036817944109,1.34,-7.72,5.18,6.35,9.25
45,0,0,40,15,DCA,YES,163,5.520953023910611,1.15,-7.7,5.77,6.1,8.07
45,0,0,35,20,1-OFF,NO,154,5.0689416974487695,1.15,-8.04,2.63,6.41,10.68
45,0,0,35,20,1-OFF,YES,154,5.1947402679647325,1.14,-7.95,3.1,6.81,11.43
45,0,0,35,20,DCA,NO,154,6.234679790472504,1.15,-7.75,4.68,5.82,8.79
45,0,0,35,20,DCA,YES,154,5.5176791751953935,0.99,-7.7,5.29,5.57,7.7
45,0,0,30,25,1-OFF,NO,145,4.761139313562493,0.96,-8.19,1.82,5.26,9.48
45,0,0,30,25,1-OFF,YES,145,4.896242557335338,0.96,-8.06,2.35,5.74,10.27
45,0,0,30,25,DCA,NO,145,6.233342161196325,0.96,-7.78,4.18,5.28,8.34
45,0,0,30,25,DCA,YES,145,5.514496447414276,0.84,-7.7,4.81,5.04,7.32
45,0,0,25,30,1-OFF,NO,136,4.466756756456191,0.77,-8.33,1.01,4.1,8.29
45,0,0,25,30,1-OFF,YES,136,4.609420155395782,0.77,-8.17,1.61,4.67,9.11
45,0,0,25,30,DCA,NO,136,6.232024579452733,0.77,-7.81,3.67,4.75,7.88
45,0,0,25,30,DCA,YES,136,5.511405832301991,0.68,-7.7,4.33,4.51,6.94
45,0,0,20,35,1-OFF,NO,128,4.190475360070829,0.59,-8.47,0.19,2.95,7.09
45,0,0,20,35,1-OFF,YES,128,4.337321365274628,0.59,-8.28,0.86,3.6,7.96
45,0,0,20,35,DCA,NO,128,6.230727712198749,0.59,-7.84,3.17,4.21,7.43
45,0,0,20,35,DCA,YES,128,5.508408333400329,0.52,-7.71,3.85,3.98,6.57
45,0,0,15,40,1-OFF,NO,119,3.9381729000924715,0.4,-8.61,-0.62,1.8,5.9
45,0,0,15,40,1-OFF,YES,119,4.083686309974064,0.4,-8.39,0.12,2.54,6.81
45,0,0,15,40,DCA,NO,119,6.229452244510742,0.4,-7.87,2.67,3.68,6.97
45,0,0,15,40,DCA,YES,119,5.505504966177472,0.37,-7.71,3.37,3.45,6.19
45,0,0,10,45,1-OFF,NO,110,3.7170314190196443,0.21,-8.75,-1.43,0.65,4.7
45,0,0,10,45,1-OFF,YES,110,3.85302731994222,0.21,-8.5,-0.62,1.48,5.67
45,0,0,10,45,DCA,NO,110,6.228198880099145,0.21,-7.9,2.17,3.15,6.52
45,0,0,10,45,DCA,YES,110,5.502696758148835,0.21,-7.71,2.89,2.93,5.81
45,0,0,5,50,1-OFF,NO,101,3.5354352539919565,0.03,-8.9,-2.25,-0.5,3.51
45,0,0,5,50,1-OFF,YES,101,3.6506368940273917,0.03,-8.61,-1.37,0.43,4.53
45,0,0,5,50,DCA,NO,101,6.226968341838901,0.03,-7.93,1.67,2.61,6.07
45,0,0,5,50,DCA,YES,101,5.499984748999678,0.06,-7.72,2.41,2.4,5.44
45,0,0,0,55,1-OFF,NO,92,3.4024823650873373,-0.16,-9.04,-3.06,-1.66,2.31
45,0,0,0,55,1-OFF,YES,92,3.4824513801691612,-0.16,-8.72,-2.11,-0.62,3.4
45,0,0,0,55,DCA,NO,92,6.225761372316503,-0.16,-7.96,1.17,2.08,5.61
45,0,0,0,55,DCA,YES,92,5.497369990709313,-0.1,-7.72,1.93,1.88,5.06
40,60,0,0,0,1-OFF,NO,130,3.592611979922042,0.52,-8.26,2.0,1.37,4.4
40,60,0,0,0,1-OFF,YES,130,3.7470176844551473,0.52,-8.06,2.58,2.15,5.34
40,60,0,0,0,DCA,NO,130,6.218936751285112,0.52,-8.28,4.6,2.95,5.4
40,60,0,0,0,DCA,YES,130,5.459854441522602,0.52,-8.12,4.71,2.47,4.79
40,55,5,0,0,1-OFF,NO,138,3.4829106368791782,0.6,-8.05,1.8,1.24,4.22
40,55,5,0,0,1-OFF,YES,138,3.6419310705741976,0.6,-7.86,2.4,2.02,5.15
40,55,5,0,0,DCA,NO,138,6.21781504390074,0.6,-8.11,4.32,2.81,5.24
40,55,5,0,0,DCA,YES,138,5.4566020603606225,0.6,-7.96,4.46,2.33,4.62
40,55,0,5,0,1-OFF,NO,135,3.742023656601094,0.65,-8.1,2.42,2.29,5.4
40,55,0,5,0,1-OFF,YES,135,3.907333546115571,0.65,-7.92,2.98,3.0,6.3
40,55,0,5,0,DCA,NO,135,6.22031427667026,0.65,-8.15,4.81,3.4,5.82
40,55,0,5,0,DCA,YES,135,5.4640613373502696,0.62,-8.01,4.95,2.93,5.15
40,55,0,0,5,1-OFF,NO,126,3.529339578864208,0.47,-8.24,1.6,1.14,4.21
40,55,0,0,5,1-OFF,YES,126,3.6819420697424103,0.47,-8.03,2.21,1.93,5.15
40,55,0,0,5,DCA,NO,126,6.219068714248458,0.47,-8.18,4.31,2.86,5.36
40,55,0,0,5,DCA,YES,126,5.4611740965616296,0.47,-8.01,4.46,2.41,4.77
40,50,10,0,0,1-OFF,NO,147,3.375381672285147,0.68,-7.84,1.61,1.1,4.03
40,50,10,0,0,1-OFF,YES,147,3.538348893429861,0.68,-7.67,2.21,1.89,4.97
40,50,10,0,0,DCA,NO,147,6.216694831307506,0.68,-7.93,4.04,2.66,5.08
40,50,10,0,0,DCA,YES,147,5.453346061464291,0.69,-7.79,4.2,2.19,4.45
40,50,5,5,0,1-OFF,NO,143,3.6288730743404884,0.73,-7.89,2.22,2.15,5.22
40,50,5,5,0,1-OFF,YES,143,3.799530310265241,0.73,-7.72,2.79,2.88,6.11
40,50,5,5,0,DCA,NO,143,6.219195328704004,0.73,-7.98,4.52,3.25,5.66
40,50,5,5,0,DCA,YES,143,5.4607977739557345,0.71,-7.85,4.7,2.79,4.97
40,50,5,0,5,1-OFF,NO,134,3.421003656625702,0.54,-8.03,1.41,1.0,4.02
40,50,5,0,5,1-OFF,YES,134,3.5777996328673805,0.55,-7.84,2.03,1.81,4.97
40,50,5,0,5,DCA,NO,134,6.217948171667207,0.54,-8.01,4.02,2.72,5.2
40,50,5,0,5,DCA,YES,134,5.457919926639182,0.55,-7.85,4.21,2.27,4.6
40,50,0,10,0,1-OFF,NO,139,3.9198669766127057,0.79,-7.94,2.84,3.2,6.4
40,50,0,10,0,1-OFF,YES,139,4.089083828816414,0.78,-7.77,3.37,3.86,7.26
40,50,0,10,0,DCA,NO,139,6.221715303925119,0.79,-8.02,5.01,3.84,6.24
40,50,0,10,0,DCA,YES,139,5.468321805683917,0.73,-7.9,5.19,3.39,5.5
40,50,0,5,5,1-OFF,NO,131,3.6765841786056868,0.6,-8.08,2.02,2.05,5.21
40,50,0,5,5,1-OFF,YES,131,3.840878284956862,0.6,-7.89,2.61,2.79,6.11
40,50,0,5,5,DCA,NO,131,6.220447910472887,0.6,-8.05,4.51,3.3,5.78
40,50,0,5,5,DCA,YES,131,5.465359993059032,0.57,-7.9,4.7,2.87,5.13
40,50,0,0,10,1-OFF,NO,122,3.4682732673741716,0.41,-8.22,1.21,0.9,4.01
40,50,0,0,10,1-OFF,YES,122,3.6184653653294543,0.41,-8.0,1.84,1.72,4.97
40,50,0,0,10,DCA,NO,122,6.219203343635562,0.41,-8.08,4.01,2.77,5.33
40,50,0,0,10,DCA,YES,122,5.462494138153568,0.42,-7.91,4.21,2.34,4.75
40,45,15,0,0,1-OFF,NO,156,3.2702593966397373,0.75,-7.63,1.42,0.97,3.85
40,45,15,0,0,1-OFF,YES,156,3.4364416490182363,0.76,-7.48,2.03,1.77,4.78
40,45,15,0,0,DCA,NO,156,6.215576129835594,0.75,-7.76,3.75,2.52,4.92
40,45,15,0,0,DCA,YES,156,5.450086460244867,0.77,-7.63,3.95,2.05,4.28
40,45,10,5,0,1-OFF,NO,152,3.5175047627259306,0.81,-7.68,2.03,2.02,5.03
40,45,10,5,0,1-OFF,YES,152,3.692980839068295,0.81,-7.53,2.61,2.75,5.92
40,45,10,5,0,DCA,NO,152,6.218077856242415,0.81,-7.8,4.24,3.1,5.5
40,45,10,5,0,DCA,YES,152,5.457530544448775,0.79,-7.68,4.44,2.65,4.8
40,45,10,0,5,1-OFF,NO,143,3.3150007173770835,0.62,-7.82,1.22,0.87,3.84
40,45,10,0,5,1-OFF,YES,143,3.4752667965699695,0.62,-7.65,1.85,1.68,4.78
40,45,10,0,5,DCA,NO,143,6.216829133506327,0.62,-7.83,3.74,2.57,5.04
40,45,10,0,5,DCA,YES,143,5.454662127265475,0.64,-7.69,3.96,2.13,4.43
40,45,5,10,0,1-OFF,NO,148,3.8046289596864575,0.86,-7.73,2.64,3.07,6.22
40,45,5,10,0,1-OFF,YES,148,3.979407796280994,0.86,-7.58,3.18,3.73,7.07
40,45,5,10,0,DCA,NO,148,6.220599173478504,0.86,-7.85,4.73,3.69,6.08
40,45,5,10,0,DCA,YES,148,5.465047146130859,0.81,-7.73,4.93,3.25,5.33
40,45,5,5,5,1-OFF,NO,139,3.5645360828801014,0.68,-7.87,1.83,1.92,5.02
40,45,5,5,5,1-OFF,YES,139,3.7338685881439475,0.68,-7.7,2.42,2.66,5.93
40,45,5,5,5,DCA,NO,139,6.219330119524832,0.68,-7.88,4.23,3.16,5.62
40,45,5,5,5,DCA,YES,139,5.4620945975533335,0.66,-7.74,4.45,2.73,4.95
40,45,5,0,10,1-OFF,NO,130,3.3614558079859256,0.49,-8.01,1.02,0.76,3.83
40,45,5,0,10,1-OFF,YES,130,3.5153666009172113,0.49,-7.81,1.66,1.59,4.78
40,45,5,0,10,DCA,NO,130,6.218083975115906,0.49,-7.91,3.73,2.62,5.17
40,45,5,0,10,DCA,YES,130,5.459238158021894,0.5,-7.74,3.96,2.2,4.58
40,45,0,15,0,1-OFF,NO,144,4.12132557504912,0.92,-7.78,3.26,4.12,7.4
40,45,0,15,0,1-OFF,YES,144,4.289041128561366,0.92,-7.63,3.76,4.72,8.23
40,45,0,15,0,DCA,NO,144,6.223139213055565,0.92,-7.89,5.22,4.28,6.66
40,45,0,15,0,DCA,YES,144,5.472635299201859,0.84,-7.79,5.43,3.86,5.85
40,45,0,10,5,1-OFF,NO,135,3.853173980853094,0.73,-7.92,2.44,2.97,6.21
40,45,0,10,5,1-OFF,YES,135,4.02176968692368,0.73,-7.75,3.0,3.64,7.08
40,45,0,10,5,DCA,NO,135,6.221850625317549,0.73,-7.92,4.71,3.74,6.2
40,45,0,10,5,DCA,YES,135,5.469599575547759,0.68,-7.79,4.94,3.33,5.48
40,45,0,5,10,1-OFF,NO,127,3.6131061671239,0.54,-8.06,1.63,1.81,5.01
40,45,0,5,10,1-OFF,YES,127,3.77585841172264,0.54,-7.86,2.24,2.57,5.93
